              L,     Z,     P
11332,948.307,-1.844
11333,948.289,-1.844
11334,948.27,-1.844
11335,948.252,-1.844
11336,948.233,-1.844
11337,948.215,-1.844
11338,948.197,-1.844
11339,948.178,-1.844
11340,948.16,-1.844
11341,948.141,-1.844
11342,948.123,-1.844
11343,948.104,-1.844
11344,948.086,-1.844
11345,948.068,-1.844
11346,948.049,-1.844
11347,948.031,-1.844
11348,948.012,-1.844
11349,947.994,-1.844
11350,947.975,-1.844
11351,947.957,-1.844
11352,947.938,-1.844
11353,947.92,-1.844
11354,947.902,-1.844
11355,947.883,-1.844
11356,947.865,-1.844
11357,947.846,-1.844
11358,947.828,-1.844
11359,947.809,-1.844
11360,947.791,-1.844
11361,947.772,-1.844
11362,947.754,-1.844
11363,947.736,-1.844
11364,947.717,-1.844
11365,947.699,-1.844
11366,947.68,-1.844
11367,947.662,-1.844
11368,947.643,-1.844
11369,947.625,-1.844
11370,947.607,-1.844
11371,947.588,-1.844
11372,947.57,-1.844
11373,947.551,-1.844
11374,947.533,-1.844
11375,947.514,-1.844
11376,947.496,-1.844
11377,947.477,-1.844
11378,947.459,-1.844
11379,947.441,-1.844
11380,947.422,-1.844
11381,947.404,-1.844
11382,947.385,-1.844
11383,947.367,-1.844
11384,947.348,-1.844
11385,947.33,-1.844
11386,947.311,-1.844
11387,947.293,-1.844
11388,947.275,-1.844
11389,947.256,-1.844
11390,947.238,-1.844
11391,947.219,-1.844
11392,947.201,-1.844
11393,947.182,-1.844
11394,947.164,-1.844
11395,947.146,-1.844
11396,947.127,-1.844
11397,947.109,-1.844
11398,947.09,-1.844
11399,947.072,-1.844
11400,947.053,-1.844
11401,947.035,-1.844
11402,947.016,-1.844
11403,946.998,-1.844
11404,946.98,-1.844
11405,946.961,-1.844
11406,946.943,-1.844
11407,946.924,-1.844
11408,946.906,-1.844
11409,946.887,-1.844
11410,946.869,-1.844
11411,946.85,-1.844
11412,946.832,-1.844
11413,946.814,-1.844
11414,946.795,-1.844
11415,946.777,-1.844
11416,946.758,-1.844
11417,946.74,-1.844
11418,946.721,-1.844
11419,946.703,-1.844
11420,946.685,-1.844
11421,946.666,-1.844
11422,946.648,-1.844
11423,946.629,-1.844
11424,946.611,-1.844
11425,946.592,-1.844
11426,946.574,-1.844
11427,946.555,-1.844
11428,946.537,-1.844
11429,946.519,-1.844
11430,946.5,-1.844
11431,946.482,-1.844
11432,946.463,-1.844
11433,946.445,-1.844
11434,946.426,-1.844
11435,946.408,-1.844
11436,946.389,-1.844
11437,946.371,-1.844
11438,946.353,-1.844
11439,946.334,-1.844
11440,946.316,-1.844
11441,946.297,-1.844
11442,946.279,-1.844
11443,946.26,-1.844
11444,946.242,-1.844
11445,946.224,-1.844
11446,946.205,-1.844
11447,946.187,-1.844
11448,946.168,-1.844
11449,946.15,-1.844
11450,946.131,-1.844
11451,946.113,-1.844
11452,946.094,-1.844
11453,946.076,-1.844
11454,946.058,-1.844
11455,946.039,-1.844
11456,946.021,-1.844
11457,946.002,-1.844
11458,945.984,-1.844
11459,945.965,-1.844
11460,945.947,-1.844
11461,945.928,-1.844
11462,945.91,-1.844
11463,945.892,-1.844
11464,945.873,-1.844
11465,945.855,-1.844
11466,945.836,-1.844
11467,945.818,-1.844
11468,945.799,-1.844
11469,945.781,-1.844
11470,945.763,-1.844
11471,945.744,-1.844
11472,945.726,-1.844
11473,945.707,-1.844
11474,945.689,-1.844
11475,945.67,-1.844
11476,945.652,-1.844
11477,945.633,-1.844
11478,945.615,-1.844
11479,945.597,-1.844
11480,945.578,-1.844
11481,945.56,-1.844
11482,945.541,-1.844
11483,945.523,-1.844
11484,945.504,-1.844
11485,945.486,-1.844
11486,945.467,-1.844
11487,945.449,-1.844
11488,945.431,-1.844
11489,945.412,-1.844
11490,945.394,-1.844
11491,945.375,-1.844
11492,945.357,-1.844
11493,945.338,-1.844
11494,945.32,-1.844
11495,945.302,-1.844
11496,945.283,-1.844
11497,945.265,-1.844
11498,945.246,-1.844
11499,945.228,-1.844
11500,945.209,-1.844
11501,945.191,-1.844
11502,945.172,-1.844
11503,945.154,-1.844
11504,945.136,-1.844
11505,945.117,-1.844
11506,945.099,-1.844
11507,945.08,-1.844
11508,945.062,-1.844
11509,945.043,-1.844
11510,945.025,-1.844
11511,945.006,-1.844
11512,944.988,-1.844
11513,944.97,-1.844
11514,944.951,-1.844
11515,944.933,-1.844
11516,944.914,-1.844
11517,944.896,-1.844
11518,944.877,-1.844
11519,944.859,-1.844
11520,944.841,-1.844
11521,944.822,-1.844
11522,944.804,-1.844
11523,944.785,-1.844
11524,944.767,-1.844
11525,944.748,-1.844
11526,944.73,-1.844
11527,944.711,-1.844
11528,944.693,-1.844
11529,944.675,-1.844
11530,944.656,-1.844
11531,944.638,-1.844
11532,944.619,-1.844
11533,944.601,-1.844
11534,944.582,-1.844
11535,944.564,-1.844
11536,944.545,-1.844
11537,944.527,-1.844
11538,944.509,-1.844
11539,944.49,-1.844
11540,944.472,-1.844
11541,944.453,-1.844
11542,944.435,-1.844
11543,944.416,-1.844
11544,944.398,-1.844
11545,944.38,-1.844
11546,944.361,-1.844
11547,944.343,-1.844
11548,944.324,-1.844
11549,944.306,-1.844
11550,944.287,-1.844
11551,944.269,-1.844
11552,944.25,-1.844
11553,944.232,-1.844
11554,944.214,-1.844
11555,944.195,-1.844
11556,944.177,-1.844
11557,944.158,-1.844
11558,944.14,-1.844
11559,944.121,-1.844
11560,944.103,-1.844
11561,944.084,-1.844
11562,944.066,-1.844
11563,944.048,-1.844
11564,944.029,-1.844
11565,944.011,-1.844
11566,943.992,-1.844
11567,943.974,-1.844
11568,943.955,-1.844
11569,943.937,-1.844
11570,943.919,-1.844
11571,943.9,-1.844
11572,943.882,-1.844
11573,943.863,-1.844
11574,943.845,-1.844
11575,943.826,-1.844
11576,943.808,-1.844
11577,943.789,-1.844
11578,943.771,-1.844
11579,943.753,-1.844
11580,943.734,-1.844
11581,943.716,-1.844
11582,943.697,-1.844
11583,943.679,-1.844
11584,943.66,-1.844
11585,943.642,-1.844
11586,943.623,-1.844
11587,943.605,-1.844
11588,943.587,-1.844
11589,943.568,-1.844
11590,943.55,-1.844
11591,943.531,-1.844
11592,943.513,-1.844
11593,943.494,-1.844
11594,943.476,-1.844
11595,943.458,-1.844
11596,943.439,-1.844
11597,943.421,-1.844
11598,943.402,-1.844
11599,943.384,-1.844
11600,943.365,-1.844
11601,943.347,-1.844
11602,943.328,-1.844
11603,943.31,-1.844
11604,943.292,-1.844
11605,943.273,-1.844
11606,943.255,-1.844
11607,943.236,-1.844
11608,943.218,-1.844
11609,943.199,-1.844
11610,943.181,-1.844
11611,943.163,-1.844
11612,943.144,-1.844
11613,943.126,-1.844
11614,943.107,-1.844
11615,943.089,-1.844
11616,943.07,-1.844
11617,943.052,-1.844
11618,943.033,-1.844
11619,943.015,-1.844
11620,942.997,-1.844
11621,942.978,-1.844
11622,942.96,-1.844
11623,942.941,-1.844
11624,942.923,-1.844
11625,942.904,-1.844
11626,942.886,-1.844
11627,942.867,-1.844
11628,942.849,-1.844
11629,942.831,-1.844
11630,942.812,-1.844
11631,942.794,-1.844
11632,942.775,-1.844
11632.609,942.764,-1.844
11633,942.757,-1.8479
11634,942.738,-1.8579
11635,942.72,-1.8679
11636,942.701,-1.8779
11637,942.682,-1.8879
11638,942.663,-1.8979
11639,942.644,-1.9079
11640,942.625,-1.9179
11641,942.606,-1.9279
11642,942.586,-1.9379
11643,942.567,-1.9479
11644,942.547,-1.9579
11645,942.528,-1.9679
11646,942.508,-1.9779
11647,942.488,-1.9879
11648,942.468,-1.9979
11649,942.448,-2.0079
11650,942.428,-2.0179
11651,942.408,-2.0279
11652,942.388,-2.0379
11653,942.367,-2.0479
11654,942.347,-2.0579
11655,942.326,-2.0679
11656,942.305,-2.0779
11657,942.285,-2.0879
11658,942.264,-2.0979
11659,942.243,-2.1079
11660,942.221,-2.1179
11661,942.2,-2.1279
11662,942.179,-2.1379
11663,942.157,-2.1479
11664,942.136,-2.1579
11665,942.114,-2.1679
11666,942.093,-2.1779
11667,942.071,-2.1879
11668,942.049,-2.1979
11669,942.027,-2.2079
11670,942.005,-2.2179
11671,941.982,-2.2279
11672,941.96,-2.2379
11673,941.938,-2.2479
11674,941.915,-2.2579
11675,941.892,-2.2679
11676,941.87,-2.2779
11677,941.847,-2.2879
11678,941.824,-2.2979
11679,941.801,-2.3079
11680,941.778,-2.3179
11681,941.755,-2.3279
11682,941.731,-2.3379
11683,941.708,-2.3479
11684,941.684,-2.3579
11685,941.661,-2.3679
11686,941.637,-2.3779
11687,941.613,-2.3879
11688,941.589,-2.3979
11689,941.565,-2.4079
11690,941.541,-2.4179
11691,941.517,-2.4279
11692,941.493,-2.4379
11693,941.468,-2.4479
11694,941.444,-2.4579
11695,941.419,-2.4679
11696,941.394,-2.4779
11697,941.369,-2.4879
11698,941.344,-2.4979
11699,941.319,-2.5079
11700,941.294,-2.5179
11701,941.269,-2.5279
11702,941.244,-2.5379
11703,941.218,-2.5479
11704,941.193,-2.5579
11705,941.167,-2.5679
11706,941.141,-2.5779
11707,941.116,-2.5879
11708,941.09,-2.5979
11709,941.064,-2.6079
11710,941.037,-2.6179
11711,941.011,-2.6279
11712,940.985,-2.6379
11713,940.958,-2.6479
11714,940.932,-2.6579
11715,940.905,-2.6679
11716,940.879,-2.6779
11717,940.852,-2.6879
11718,940.825,-2.6979
11719,940.798,-2.7079
11720,940.771,-2.7179
11721,940.743,-2.7279
11722,940.716,-2.7379
11723,940.689,-2.7479
11724,940.661,-2.7579
11725,940.634,-2.7679
11726,940.606,-2.7779
11727,940.578,-2.7879
11728,940.55,-2.7979
11729,940.522,-2.8079
11730,940.494,-2.8179
11731,940.466,-2.8279
11732,940.437,-2.8379
11733,940.409,-2.8479
11734,940.38,-2.8579
11735,940.352,-2.8679
11736,940.323,-2.8779
11737,940.294,-2.8879
11738,940.265,-2.8979
11739,940.236,-2.9079
11740,940.207,-2.9179
11741,940.178,-2.9279
11742,940.149,-2.9379
11743,940.119,-2.9479
11744,940.09,-2.9579
11745,940.06,-2.9679
11746,940.03,-2.9779
11747,940,-2.9879
11748,939.97,-2.9979
11749,939.94,-3.0079
11750,939.91,-3.0179
11751,939.88,-3.0279
11752,939.85,-3.0379
11753,939.819,-3.0479
11754,939.789,-3.0579
11755,939.758,-3.0679
11756,939.727,-3.0779
11757,939.697,-3.0879
11758,939.666,-3.0979
11759,939.635,-3.1079
11760,939.604,-3.1179
11761,939.572,-3.1279
11762,939.541,-3.1379
11763,939.51,-3.1479
11764,939.478,-3.1579
11765,939.446,-3.1679
11766,939.415,-3.1779
11767,939.383,-3.1879
11768,939.351,-3.1979
11769,939.319,-3.2079
11770,939.287,-3.2179
11771,939.255,-3.2279
11772,939.222,-3.2379
11773,939.19,-3.2479
11774,939.157,-3.2579
11775,939.125,-3.2679
11776,939.092,-3.2779
11777,939.059,-3.2879
11778,939.026,-3.2979
11779,938.993,-3.3079
11780,938.96,-3.3179
11781,938.927,-3.3279
11782,938.893,-3.3379
11783,938.86,-3.3479
11784,938.826,-3.3579
11785,938.793,-3.3679
11786,938.759,-3.3779
11787,938.725,-3.3879
11788,938.691,-3.3979
11789,938.657,-3.4079
11790,938.623,-3.4179
11791,938.589,-3.4279
11792,938.555,-3.4379
11793,938.52,-3.4479
11794,938.486,-3.4579
11795,938.451,-3.4679
11796,938.416,-3.4779
11797,938.381,-3.4879
11798,938.347,-3.4979
11799,938.312,-3.5079
11800,938.276,-3.5179
11801,938.241,-3.5279
11802,938.206,-3.5379
11803,938.17,-3.5479
11804,938.135,-3.5579
11805,938.099,-3.5679
11806,938.063,-3.5779
11807,938.028,-3.5879
11808,937.992,-3.5979
11809,937.956,-3.6079
11810,937.92,-3.6179
11811,937.883,-3.6279
11812,937.847,-3.6379
11813,937.811,-3.6479
11814,937.774,-3.6579
11815,937.737,-3.6679
11816,937.701,-3.6779
11817,937.664,-3.6879
11818,937.627,-3.6979
11819,937.59,-3.7079
11820,937.553,-3.7179
11821,937.516,-3.7279
11822,937.478,-3.7379
11823,937.441,-3.7479
11824,937.403,-3.7579
11825,937.366,-3.7679
11826,937.328,-3.7779
11827,937.29,-3.7879
11828,937.252,-3.7979
11829,937.214,-3.8079
11830,937.176,-3.8179
11831,937.138,-3.8279
11832,937.099,-3.8379
11833,937.061,-3.8479
11834,937.022,-3.8579
11835,936.984,-3.8679
11836,936.945,-3.8779
11837,936.906,-3.8879
11838,936.867,-3.8979
11839,936.828,-3.9079
11840,936.789,-3.9179
11841,936.75,-3.9279
11842,936.711,-3.9379
11843,936.671,-3.9479
11844,936.632,-3.9579
11845,936.592,-3.9679
11846,936.552,-3.9779
11847,936.513,-3.9879
11848,936.473,-3.9979
11849,936.433,-4.0079
11850,936.392,-4.0179
11851,936.352,-4.0279
11852,936.312,-4.0379
11853,936.271,-4.0479
11854,936.231,-4.0579
11855,936.19,-4.0679
11855.391,936.174,-4.0718
11856,936.15,-4.0718
11857,936.109,-4.0718
11858,936.068,-4.0718
11859,936.027,-4.0718
11860,935.987,-4.0718
11861,935.946,-4.0718
11862,935.905,-4.0718
11863,935.865,-4.0718
11864,935.824,-4.0718
11865,935.783,-4.0718
11866,935.742,-4.0718
11867,935.702,-4.0718
11868,935.661,-4.0718
11869,935.62,-4.0718
11870,935.58,-4.0718
11871,935.539,-4.0718
11872,935.498,-4.0718
11873,935.457,-4.0718
11874,935.417,-4.0718
11875,935.376,-4.0718
11876,935.335,-4.0718
11877,935.294,-4.0718
11878,935.254,-4.0718
11879,935.213,-4.0718
11880,935.172,-4.0718
11881,935.132,-4.0718
11882,935.091,-4.0718
11883,935.05,-4.0718
11884,935.009,-4.0718
11885,934.969,-4.0718
11886,934.928,-4.0718
11887,934.887,-4.0718
11888,934.847,-4.0718
11889,934.806,-4.0718
11890,934.765,-4.0718
11891,934.724,-4.0718
11892,934.684,-4.0718
11893,934.643,-4.0718
11894,934.602,-4.0718
11895,934.562,-4.0718
11896,934.521,-4.0718
11897,934.48,-4.0718
11898,934.439,-4.0718
11899,934.399,-4.0718
11900,934.358,-4.0718
11901,934.317,-4.0718
11902,934.277,-4.0718
11903,934.236,-4.0718
11904,934.195,-4.0718
11905,934.154,-4.0718
11906,934.114,-4.0718
11907,934.073,-4.0718
11908,934.032,-4.0718
11909,933.992,-4.0718
11910,933.951,-4.0718
11911,933.91,-4.0718
11912,933.869,-4.0718
11913,933.829,-4.0718
11914,933.788,-4.0718
11915,933.747,-4.0718
11916,933.706,-4.0718
11917,933.666,-4.0718
11918,933.625,-4.0718
11919,933.584,-4.0718
11920,933.544,-4.0718
11921,933.503,-4.0718
11922,933.462,-4.0718
11923,933.421,-4.0718
11924,933.381,-4.0718
11925,933.34,-4.0718
11926,933.299,-4.0718
11927,933.259,-4.0718
11928,933.218,-4.0718
11929,933.177,-4.0718
11930,933.136,-4.0718
11931,933.096,-4.0718
11932,933.055,-4.0718
11933,933.014,-4.0718
11934,932.974,-4.0718
11935,932.933,-4.0718
11936,932.892,-4.0718
11936.137,932.887,-4.0718
11937,932.852,-4.0472
11938,932.811,-4.0186
11939,932.771,-3.99
11940,932.731,-3.9615
11941,932.692,-3.9329
11942,932.653,-3.9043
11943,932.614,-3.8757
11944,932.575,-3.8472
11945,932.537,-3.8186
11946,932.499,-3.79
11947,932.461,-3.7615
11948,932.424,-3.7329
11949,932.386,-3.7043
11950,932.35,-3.6757
11951,932.313,-3.6472
11952,932.277,-3.6186
11953,932.241,-3.59
11954,932.205,-3.5615
11955,932.169,-3.5329
11956,932.134,-3.5043
11957,932.099,-3.4757
11958,932.065,-3.4472
11959,932.03,-3.4186
11960,931.996,-3.39
11961,931.962,-3.3615
11962,931.929,-3.3329
11963,931.896,-3.3043
11964,931.863,-3.2757
11965,931.83,-3.2472
11966,931.798,-3.2186
11967,931.766,-3.19
11968,931.734,-3.1615
11969,931.703,-3.1329
11970,931.672,-3.1043
11971,931.641,-3.0757
11972,931.61,-3.0472
11973,931.58,-3.0186
11974,931.55,-2.99
11975,931.52,-2.9615
11976,931.49,-2.9329
11977,931.461,-2.9043
11978,931.432,-2.8757
11979,931.404,-2.8472
11980,931.375,-2.8186
11981,931.347,-2.79
11982,931.32,-2.7615
11983,931.292,-2.7329
11984,931.265,-2.7043
11985,931.238,-2.6757
11986,931.211,-2.6472
11987,931.185,-2.6186
11988,931.159,-2.59
11989,931.133,-2.5615
11990,931.108,-2.5329
11991,931.083,-2.5043
11992,931.058,-2.4757
11993,931.033,-2.4472
11994,931.009,-2.4186
11995,930.985,-2.39
11996,930.961,-2.3615
11997,930.937,-2.3329
11998,930.914,-2.3043
11999,930.891,-2.2757
12000,930.869,-2.2472
12001,930.846,-2.2186
12002,930.824,-2.19
12003,930.803,-2.1615
12004,930.781,-2.1329
12005,930.76,-2.1043
12006,930.739,-2.0757
12007,930.718,-2.0472
12008,930.698,-2.0186
12009,930.678,-1.99
12010,930.658,-1.9615
12011,930.639,-1.9329
12012,930.62,-1.9043
12013,930.601,-1.8757
12014,930.582,-1.8472
12015,930.564,-1.8186
12016,930.546,-1.79
12017,930.528,-1.7615
12018,930.511,-1.7329
12019,930.493,-1.7043
12020,930.476,-1.6757
12021,930.46,-1.6472
12022,930.444,-1.6186
12023,930.428,-1.59
12024,930.412,-1.5615
12025,930.396,-1.5329
12026,930.381,-1.5043
12027,930.366,-1.4757
12028,930.352,-1.4472
12029,930.337,-1.4186
12030,930.323,-1.39
12031,930.309,-1.3615
12032,930.296,-1.3329
12033,930.283,-1.3043
12034,930.27,-1.2757
12035,930.257,-1.2472
12036,930.245,-1.2186
12037,930.233,-1.19
12038,930.221,-1.1615
12039,930.21,-1.1329
12040,930.198,-1.1043
12041,930.188,-1.0757
12042,930.177,-1.0472
12043,930.167,-1.0186
12044,930.157,-0.99
12045,930.147,-0.9615
12046,930.137,-0.9329
12047,930.128,-0.9043
12048,930.119,-0.8757
12049,930.111,-0.8472
12050,930.102,-0.8186
12051,930.094,-0.79
12052,930.087,-0.7615
12053,930.079,-0.7329
12054,930.072,-0.7043
12055,930.065,-0.6757
12056,930.058,-0.6472
12057,930.052,-0.6186
12058,930.046,-0.59
12059,930.04,-0.5615
12060,930.035,-0.5329
12061,930.03,-0.5043
12062,930.025,-0.4757
12063,930.02,-0.4472
12064,930.016,-0.4186
12065,930.012,-0.39
12066,930.008,-0.3615
12067,930.004,-0.3329
12068,930.001,-0.3043
12069,929.998,-0.2757
12069.863,929.996,-0.2511
12070,929.996,-0.2511
12071,929.993,-0.2511
12072,929.991,-0.2511
12073,929.988,-0.2511
12074,929.986,-0.2511
12075,929.983,-0.2511
12076,929.981,-0.2511
12077,929.978,-0.2511
12078,929.976,-0.2511
12079,929.973,-0.2511
12080,929.971,-0.2511
12081,929.968,-0.2511
12082,929.966,-0.2511
12083,929.963,-0.2511
12084,929.961,-0.2511
12085,929.958,-0.2511
12086,929.956,-0.2511
12087,929.953,-0.2511
12088,929.951,-0.2511
12089,929.948,-0.2511
12090,929.946,-0.2511
12091,929.943,-0.2511
12092,929.941,-0.2511
12093,929.938,-0.2511
12094,929.936,-0.2511
12095,929.933,-0.2511
12096,929.93,-0.2511
12097,929.928,-0.2511
12098,929.925,-0.2511
12099,929.923,-0.2511
12100,929.92,-0.2511
12101,929.918,-0.2511
12101.846,929.916,-0.2511
12102,929.915,-0.248
12103,929.913,-0.228
12104,929.911,-0.208
12105,929.909,-0.188
12106,929.907,-0.168
12107,929.906,-0.148
12108,929.904,-0.128
12109,929.903,-0.108
12110,929.902,-0.088
12111,929.901,-0.068
12112,929.901,-0.048
12113,929.9,-0.028
12114,929.9,-0.008
12115,929.9,0.012
12116,929.9,0.032
12117,929.901,0.052
12118,929.901,0.072
12119,929.902,0.092
12120,929.903,0.112
12121,929.904,0.132
12122,929.906,0.152
12123,929.907,0.172
12124,929.909,0.192
12125,929.911,0.212
12126,929.913,0.232
12127,929.916,0.252
12128,929.919,0.272
12129,929.921,0.292
12130,929.924,0.312
12131,929.928,0.332
12132,929.931,0.352
12133,929.935,0.372
12134,929.938,0.392
12135,929.942,0.412
12136,929.947,0.432
12137,929.951,0.452
12138,929.956,0.472
12139,929.961,0.492
12140,929.966,0.512
12141,929.971,0.532
12142,929.976,0.552
12143,929.982,0.572
12144,929.988,0.592
12145,929.994,0.612
12146,930,0.632
12147,930.006,0.652
12148,930.013,0.672
12149,930.02,0.692
12150,930.027,0.712
12151,930.034,0.732
12152,930.041,0.752
12153,930.049,0.772
12154,930.057,0.792
12155,930.065,0.812
12156,930.073,0.832
12157,930.082,0.852
12158,930.09,0.872
12159,930.099,0.892
12160,930.108,0.912
12161,930.117,0.932
12162,930.127,0.952
12163,930.136,0.972
12164,930.146,0.992
12165,930.156,1.012
12166,930.166,1.032
12167,930.177,1.052
12168,930.187,1.072
12169,930.198,1.092
12170,930.209,1.112
12171,930.22,1.132
12172,930.232,1.152
12173,930.243,1.172
12174,930.255,1.192
12175,930.267,1.212
12176,930.279,1.232
12177,930.292,1.252
12178,930.305,1.272
12178.154,930.306,1.2751
12179,930.317,1.2751
12180,930.33,1.2751
12181,930.343,1.2751
12182,930.356,1.2751
12183,930.368,1.2751
12184,930.381,1.2751
12185,930.394,1.2751
12186,930.407,1.2751
12187,930.419,1.2751
12188,930.432,1.2751
12189,930.445,1.2751
12190,930.458,1.2751
12191,930.47,1.2751
12192,930.483,1.2751
12193,930.496,1.2751
12194,930.509,1.2751
12195,930.521,1.2751
12196,930.534,1.2751
12197,930.547,1.2751
12198,930.56,1.2751
12199,930.572,1.2751
12200,930.585,1.2751
12201,930.598,1.2751
12202,930.611,1.2751
12203,930.623,1.2751
12204,930.636,1.2751
12205,930.649,1.2751
12206,930.662,1.2751
12207,930.674,1.2751
12208,930.687,1.2751
12209,930.7,1.2751
12210,930.713,1.2751
12211,930.725,1.2751
12212,930.738,1.2751
12213,930.751,1.2751
12214,930.764,1.2751
12215,930.776,1.2751
12216,930.789,1.2751
12217,930.802,1.2751
12218,930.815,1.2751
12219,930.827,1.2751
12220,930.84,1.2751
12221,930.853,1.2751
12222,930.866,1.2751
12223,930.878,1.2751
12224,930.891,1.2751
12225,930.904,1.2751
12226,930.917,1.2751
12227,930.929,1.2751
12228,930.942,1.2751
12229,930.955,1.2751
12230,930.968,1.2751
12231,930.98,1.2751
12232,930.993,1.2751
12233,931.006,1.2751
12234,931.019,1.2751
12235,931.031,1.2751
12236,931.044,1.2751
12237,931.057,1.2751
12238,931.07,1.2751
12239,931.082,1.2751
12240,931.095,1.2751
12241,931.108,1.2751
12242,931.121,1.2751
12243,931.133,1.2751
12244,931.146,1.2751
12245,931.159,1.2751
12246,931.172,1.2751
12247,931.184,1.2751
12248,931.197,1.2751
12249,931.21,1.2751
12250,931.223,1.2751
12251,931.235,1.2751
12252,931.248,1.2751
12253,931.261,1.2751
12254,931.274,1.2751
12255,931.286,1.2751
12256,931.299,1.2751
12257,931.312,1.2751
12258,931.325,1.2751
12259,931.337,1.2751
12260,931.35,1.2751
12261,931.363,1.2751
12262,931.376,1.2751
12263,931.388,1.2751
12264,931.401,1.2751
12265,931.414,1.2751
12266,931.427,1.2751
12267,931.439,1.2751
12268,931.452,1.2751
12269,931.465,1.2751
12270,931.478,1.2751
12271,931.49,1.2751
12272,931.503,1.2751
12273,931.516,1.2751
12274,931.529,1.2751
12275,931.541,1.2751
12276,931.554,1.2751
12277,931.567,1.2751
12278,931.58,1.2751
12279,931.592,1.2751
12280,931.605,1.2751
12281,931.618,1.2751
12282,931.631,1.2751
12283,931.643,1.2751
12284,931.656,1.2751
12285,931.669,1.2751
12286,931.682,1.2751
12287,931.694,1.2751
12288,931.707,1.2751
12289,931.72,1.2751
12290,931.733,1.2751
12291,931.745,1.2751
12292,931.758,1.2751
12293,931.771,1.2751
12294,931.784,1.2751
12295,931.796,1.2751
12296,931.809,1.2751
12297,931.822,1.2751
12298,931.835,1.2751
